State,City,Street,Zipcode,Latitude,Longitude,Bedroom,Bathroom,Area,LotArea,Price,Region
WV,Sandstone,Jeep Trl,25985,37.759064,-80.76795,1.0,1.0,528.8000000000002,1483.7399999999998,149000.0,South
WV,Capon Bridge,Oak Dr,26711,39.29256,-78.39829,3.0,2.0,1920.0,0.619995408631894,275000.0,South
WV,Nitro,Eastwood Ave,25143,38.418484,-81.837265,3.0,3.0,1612.0,0.3460000000004584,139900.0,South
WV,Augusta,Watson School Rd,26704,39.242645,-78.697556,3.0,3.0,2462.0,14.2800000000002,550000.0,South
WV,Elkins,Wiseman Ln,26241,38.87427,-79.86346,4.0,3.0,1840.0,2.4699999999998,299000.0,South
WV,Hedgesville,Turtle Ln,25427,39.59448,-78.09398,2.0,1.0,672.0,3.3299999999999272,222000.0,South
WV,Wheeling,Georgia Street,26003,40.078777,-80.73213,3.0,2.0,1718.0,1980.0,68900.0,South
WV,Cass,Back Mountain Rd,24927,38.42556,-79.91737,3.0,2.0,1610.8,4.889999999999873,129900.0,South
WV,Shinnston,Pine Bluff Rd,26431,39.419773,-80.34284,2.0,2.0,1392.0,3.4899999999997817,99000.0,South
WV,Morgantown,Wilson Ave,26501,39.6235,-79.95569,5.0,3.0,3516.0,8712.0,535000.0,South
WV,Lavalette,Pine View Rd,25535,38.314156,-82.41897,4.2,4.6000000000000005,5317.2,20.699999999999818,39900.0,South
WV,Morgantown,Short St,26501,39.644505,-79.955086,4.0,2.0,1248.0,4007.9992,160000.0,South
WV,Smithers,Laird St,25186,38.182713,-81.30712,2.0,1.0,948.0,7840.8,41500.0,South
WV,Logan,Holly Ave,25601,37.85808,-81.99229,3.0,2.0,2200.0,1.0,85000.0,South
WV,Charles Town,W Washington St,25414,39.28692,-77.86564,2.0,2.0,1302.0,9792.0,299000.0,South
WV,Ronceverte,Walker St,24970,37.744705,-80.47476,4.0,3.0,2140.4,10454.4,239000.0,South
WV,Martinsburg,Quality Ter,25403,39.52459,-77.98591,3.0,3.0,2652.0,1.1896800000004077,319900.0,South
WV,Genoa,Peaceful Garden Cemetery Rd,25517,38.099148,-82.47964,3.6,1.4,1816.6,6.0,10000.0,South
WV,Inwood,Servo Dr,25428,39.37291,-78.04261,3.0,2.0,1475.0,7405.0,325000.0,South
WV,Franklin,Evick Dr,26807,38.64336,-79.33301,3.0,1.0,1008.0,6098.4,147400.0,South
WV,Hurricane,Virginia Ave,25526,38.433807,-82.02308,3.0,2.0,1300.0,1557.9457742786963,155000.0,South
WV,Harpers Ferry,Pointfield Dr,25425,39.31923,-77.75546,3.0,3.0,2520.0,10402.0,409999.0,South
WV,Sissonville,Westmont Ln,25320,38.512863,-81.67425,4.0,3.0,3088.0,5.460000000000036,340000.0,South
WV,Cottageville,Lone Oak Rd,25239,38.856876,-81.83985,3.0,3.0,2152.0,2.2800000000002,275000.0,South
WV,Martinsburg,Brentwood St,25404,39.47749,-77.94923,4.0,4.0,2484.0,1799.0,229900.0,South
WV,Buckhannon,Shawnee Dr,26201,38.978233,-80.23045,3.0,1.0,1232.0,0.34400000000005093,165000.0,South
WV,Moorefield,Acres Off Dover Hollow Rd,26836,39.021946,-78.913734,4.0,3.2,2784.6,83.0,170000.0,South
WV,Glen Dale,Fifth Street,26038,39.950077,-80.75511,4.0,2.0,2093.0,9583.2,205000.0,South
WV,Shenandoah Junction,2nd St,25442,39.35941,-77.84243,4.0,2.0,3092.0,0.3200000000001637,298000.0,South
WV,Charles Town,Macbeth Dr,25414,39.21092,-77.83838,3.0,3.0,2128.0,1.0,399900.0,South
WV,West Milford,Paradise Ln,26451,39.20511,-80.40613,3.0,2.0,1056.0,0.44000000000005457,99900.0,South
WV,Charleston,Raven Dr,25306,38.276997,-81.56656,3.0,1.0,1371.0,7405.2,59900.0,South
WV,Charleston,Rutledge Rd,25311,38.360836,-81.52923,3.0,2.0,1250.0,7.389999999999873,279900.0,South
WV,Ridgeley,Old Furnace Rd,26753,39.5593,-78.74516,3.0,2.0,1466.0,3.349999999999909,227000.0,South
WV,Charleston,Woodward Dr,25312,38.42222,-81.69484,4.0,3.0,2100.0,1.0,185900.0,South
WV,Beckley,Wildwood Ave,25801,37.7752,-81.17828,3.0,2.0,1950.0,6534.0,154000.0,South
WV,Morgantown,Greylee Ln,26508,39.69069,-79.841194,3.0,4.0,2765.0,0.900000000000091,649950.0,South
WV,Bridgeport,Seth Ct,26330,39.364025,-80.19642,4.0,3.0,2107.0,0.6999999999998181,295000.0,South
WV,Hedgesville,Rustic Tavern Rd,25427,39.5945,-78.06069,3.0,3.0,1606.0,1.0,249900.0,South
WV,Fort Ashby,Old Carol Ln,26719,39.50447,-78.77318,4.0,3.0,1344.0,1306.8,299000.0,South
WV,Alderson,Alderson Ave,24910,37.72265,-80.643776,4.0,2.0,1753.0,0.2600000000002183,99900.0,South
WV,Bluefield,Bland Rd,24701,37.257565,-81.215576,4.0,4.0,5072.0,1.0900000000001455,295000.0,South
WV,Rainelle,W Virginia Ave,25962,37.96751,-80.76591,3.0,2.0,1689.8000000000002,0.6999999999998181,120000.0,South
WV,Keyser,Terri St,26726,39.43094,-78.99549,3.0,2.0,1325.0,8712.0,188500.0,South
WV,East Lynn,Lick Creek Rd,25512,38.144108,-82.291695,2.0,1.0,1000.0,27.0,119500.0,South
WV,Saint Albans,S Walnut St,25177,38.3682,-81.8079,5.0,3.0,2429.0,1.5399999999999636,219999.0,South
WV,Terra Alta,Clover Dr,26764,39.470078,-79.49182,3.0,2.0,1594.0,0.9600000000000364,255000.0,South
WV,Beckley,Miller St,25801,37.769615,-81.17578,3.0,2.0,1230.0,7405.2,80000.0,South
WV,New Martinsville,Virginia St,26155,39.644253,-80.85712,3.0,3.0,1292.0,3049.598,69990.0,South
WV,Harpers Ferry,Johnnycake Ln,25425,39.226944,-77.79701,3.0,2.0,2188.0,0.8600000000001273,369900.0,South
WV,Wellsburg,17th Street,26070,40.27995,-80.61028,4.0,3.0,8456.0,0.3000000000001819,189500.0,South
WV,Valley Head,Northern Trl,26294,38.459206,-80.03016,4.0,4.0,3165.2,2.2600000000002183,495900.0,South
WV,Davisville,Staunton Tpke,26142,39.205925,-81.482925,3.0,1.0,1524.0,2.949999999999818,150000.0,South
WV,Branchland,Blue Lick Rd,25506,38.199,-82.141,2.6,2.8000000000000003,2758.8,90.0,99900.0,South
KY,Pikeville,Us Highway 23 S,41501,37.937504,-82.03602,2.2,1.8000000000000003,1223.0,18.0,12000.0,South
WV,Martinsburg,& 422 Faulkner Ave,25401,39.45417,-77.97171,6.0,1.6,1650.0,4356.0,295000.0,South
WV,Huntington,16th Street Rd,25701,38.38691,-82.38772,4.0,2.0,1794.0,10018.8,169123.0,South
WV,Falling Waters,Ambler Ln,25419,39.53835,-77.92179,3.0,2.0,1132.0,1568.5094,303000.0,South
WV,Charleston,Loma Rd,25314,38.336296,-81.66475,3.0,2.0,2392.0,8712.0,204999.0,South
WV,Weirton,S 12th St,26062,40.41969,-80.571556,7.0,3.0,2903.0,3074.7164,199900.0,South
WV,Hamlin,Indian Valley Rd,25523,38.279903,-82.09724,3.0,3.0,2160.0,0.40000000000009095,245000.0,South
WV,Odd,Egeria Rd,25902,37.569126,-81.19154,3.0,1.0,1533.0,6.0,225000.0,South
WV,Daniels,Glen Planters Ln,25832,37.721157,-81.08901,2.6,1.6,1923.8,36.8093246100002,19579.0,South
WV,Morgantown,David Ln,26505,39.651672,-79.92944,4.0,3.0,1823.0,7840.8,465000.0,South
WV,Montrose,Destiny Dr,26283,38.99803,-79.839676,4.0,3.0,1828.0,2.0399999999999636,255000.0,South
WV,Powellton,Elkridge Rd,25161,38.0986,-81.3249,3.0,2.0,1702.0,7840.8,14500.0,South
WV,Martinsburg,Marquee Way,25404,39.50178,-77.9396,3.0,2.0,1232.0,1655.96,210000.0,South
WV,Washington,Harris Hwy,26181,39.217506,-81.64771,3.0,3.0,3085.0,2.0160000000000764,359000.0,South
WV,Flemington,Galloway Rd,26347,39.223793,-80.11238,4.0,2.0,1180.0,0.9299999999998363,164900.0,South
WV,Mount Nebo,Hominy Falls Rd,26679,38.143,-80.72272,4.0,1.0,1580.0,3.6900000000000546,99000.0,South
WV,Berkeley Springs,Petunia Ln,25411,39.643715,-78.18967,3.0,3.0,1680.0,1.3299999999999272,295000.0,South
WV,Romney,Hamilton Ests,26757,39.36764,-78.79039,2.4,1.2,2122.8,10.190000000000055,65000.0,South
WV,Charleston,43rd St SE,25304,38.322697,-81.588264,5.0,2.0,2237.0,6098.4,265000.0,South
WV,Milton,Georgia Ave,25541,38.426758,-82.12273,3.0,3.0,1973.0,0.4600000000000364,206000.0,South
WV,Pineville,Parrot Head Rd,24874,37.591305,-81.52462,3.0,2.0,2403.0,7.449999999999818,315000.0,South
WV,Bluefield,Nicholas St,24701,37.268227,-81.21944,3.0,2.0,1828.0,8799.12,99900.0,South
WV,Martinsburg,-216 College St N #218,25401,39.45963,-77.96441,3.0,1.0,2392.0,3297.0,200000.0,South
WV,Daniels,Lake Rd,25832,37.722126,-81.15927,2.0,2.0,1176.0,10846.440000000002,150000.0,South
WV,Clarksburg,Dailey St,26301,39.289276,-80.39006,1.0,1.0,1081.0,1.6300000000001091,159000.0,South
WV,Morgantown,Lewellyn Rd,26508,39.708164,-79.81491,4.0,2.0,1665.0,1.33199999999988,145000.0,South
WV,Charleston,Abney Cir,25314,38.33788,-81.641396,5.0,4.0,4092.0,0.6199999999998909,495000.0,South
WV,Victor,Saturday Rd,25938,38.1523,-81.0596,2.0,1.0,993.0,1.0,70000.0,South
WV,Weston,Liberty Dr,26452,39.0383,-80.4691,3.0,2.2,2125.2,6.699999999999818,21000.0,South
WV,Nitro,River Ave,25143,38.39003,-81.81783,3.0,3.0,1976.0,0.3200000000001637,199900.0,South
WV,Inwood,Gunpowder Ln,25428,39.33886,-77.99068,3.0,3.0,1995.0,10.815999999999804,499000.0,South
WV,Bruceton Mills,Lake O Woods Rd,26525,39.701485,-79.73545,3.0,2.0,2377.0,0.8779843893480574,539900.0,South
WV,Duck,Servia Elmira Rd,25063,38.61058,-80.94827,2.0,1.0,880.0,18.90000000000009,120000.0,South
WV,Buckhannon,Stony Run Rd,26201,38.967953,-80.25928,2.0,2.0,2576.0,4.460000000000036,249999.0,South
WV,Charles Town,Charles Town Rd,25414,39.27279,-77.84509,4.0,2.0,1644.0,0.33999081726369695,289900.0,South
WV,Hedgesville,Treehouse Ct,25427,39.634083,-78.07744,2.0,1.0,704.0,2.0399999999999636,194900.0,South
WV,Springfield,Cumberland Rd,26763,39.4387,-78.70537,5.0,3.0,2968.0,0.75,159000.0,South
WV,Hurricane,Carpenter Ave,25526,38.441692,-82.00537,5.0,4.0,2879.0,0.2600000000002183,459000.0,South
WV,Clarksburg,Duncan Ave,26301,39.27965,-80.36036,3.0,3.0,1640.0,6250.0,195000.0,South
WV,Keyser,Fort Ashby Rd,26726,39.471523,-78.80554,3.0,2.0,3136.0,2.400000000000091,279900.0,South
WV,Clintonville,Trails End Rd,24931,37.893406,-80.61506,5.0,2.0,2375.0,1.650000000000091,215000.0,South
WV,Martinsburg,Symington Dr,25404,39.44261,-77.8885,4.0,4.0,3812.0,1.2399999999997817,609000.0,South
WV,Walker,Grieves Run,26180,39.09402,-81.36559,5.0,2.0,1616.0,6969.6,24900.0,South
WV,Martinsburg,Pierce Arrow Way,25401,39.44857,-77.95521,4.0,3.0,2363.0,10454.4,375000.0,South
WV,Milton,Misty Valley Ln,25541,38.38494,-82.11728,3.0,2.0,1152.0,1.7800000000002,104900.0,South
WV,Sistersville,Franklin Ln,26175,39.54804,-81.00556,3.0,3.0,2028.0,0.4600000000000364,170000.0,South
WV,Dunmore,Curry Rd,24934,38.398838,-79.857834,3.0,2.4,2021.2,6.570000000000164,43900.0,South
WV,Vienna,24th St,26105,39.321514,-81.5497,4.0,2.0,1620.0,7501.032,184000.0,South
WV,Fort Ashby,Sandy Ln,26719,39.489357,-78.7687,3.0,2.0,1369.0,0.7800000000002001,109900.0,South
WV,Martinsburg,Badger Ct,25403,39.5121,-77.93642,4.0,3.0,2322.0,0.719995408631803,420000.0,South
WV,Beckley,Bays St,25801,37.78813,-81.19365,3.0,4.0,1926.0,0.2899999999999636,81200.0,South
WV,Princeton,Center St,24740,37.36994,-81.098495,4.0,2.0,2075.0,8276.4,103000.0,South
WV,Charles town,Regent Rd,25414,39.212597,-77.83326,3.0,2.0,1566.0,1.7199999999998,439999.0,South
WV,Le Roy,Spencer Rd,25252,38.799717,-81.53505,2.0,1.0,720.0,43.61999999999989,175000.0,South
WV,Parkersburg,Core Rd,26104,39.282192,-81.50754,3.0,1.0,1102.0,0.5199999999999818,155000.0,South
WV,Drybranch,Cabin Creek Rd,25061,38.17345,-81.45328,3.0,2.0,1580.0,0.6599999999998545,139900.0,South
WV,Burnsville,Back St,26335,38.85109,-80.64895,4.0,1.0,2015.0,0.75,89900.0,South
WV,Morgantown,Monongalia Ave,26505,39.631775,-79.94515,3.0,2.0,2372.0,0.2600000000002183,220000.0,South
WV,Hinton,Greenbrier Dr,25951,37.650646,-80.87678,4.0,3.0,2195.6,0.6900000000000546,139900.0,South
WV,Buckeye,Gum Cove Rd,24924,38.167053,-80.16455,3.0,2.0,1522.8000000000002,7.829999999999927,399000.0,South
WV,Martinsburg,Bertelli Ct,25403,39.445946,-78.006355,3.0,4.0,2680.0,3484.8,259000.0,South
WV,Bluefield,Falls Mills Rd,24701,37.31237,-81.31707,3.0,3.0,1750.0,0.7600000000002183,245000.0,South
WV,Charleston,Edgewood Dr,25302,38.36922,-81.64482,6.0,6.0,4966.0,0.6300000000001091,550000.0,South
WV,Martinsburg,Majestic Dr,25401,39.44014,-77.95618,3.0,2.0,1500.0,2005.596,69900.0,South
WV,Charleston,Big Tyler Rd,25313,38.41088,-81.73142,3.0,3.0,2064.0,1.0,94900.0,South
WV,Buckhannon,E Main St,26201,38.993763,-80.22466,4.0,2.0,2281.0,9600.0,59000.0,South
WV,Buckhannon,Hall Rd,26201,39.025265,-80.16899,3.0,2.0,960.0,0.9699999999997999,139000.0,South
WV,Vienna,Valley View Dr,26105,39.314747,-81.527534,4.0,2.0,2465.0,0.44000000000005457,250000.0,South
WV,West Union,Sunnyside Rd,26456,39.260822,-80.84878,4.0,1.0,1568.0,3.3099999999999454,74900.0,South
WV,Delbarton,Rockhouse Frk,25670,37.69876,-82.11761,4.0,2.0,1792.0,0.36000000000012733,50000.0,South
WV,Hinton,Madams Creek Rd,25951,37.6736,-80.9088,3.2,2.8,2437.2,11.260000000000218,29900.0,South
WV,Ridgeley,Oakman Ln,26753,39.56648,-78.7751,2.0,2.0,1782.0,1.099999999999909,99900.0,South
WV,Princeton,Don Morgan Dr,24739,37.348103,-81.15078,4.0,2.0,1700.0,1656.7360000000003,80000.0,South
WV,Red House,Jefferson St,25168,38.508244,-81.8406,4.0,3.0,1560.0,9583.2,155000.0,South
WV,Bluefield,Lorton Lick Rd,24701,37.318966,-81.26454,4.0,1.0,1384.0,4356.0,15000.0,South
WV,Scarbro,Okey L Patteson Rd,25917,37.96495,-81.2123,3.0,2.0,1416.0,5.809999999999945,215000.0,South
WV,Beaver,Quiet Oak St,25813,37.7724,-81.07502,3.0,4.0,3373.0,0.6599999999998545,357000.0,South
WV,Falling Waters,Drewery Ln,25419,39.5983,-77.84184,4.0,3.0,2765.0,1.599999999999909,425000.0,South
WV,Capon Bridge,Burgundy Rd,26711,39.24926,-78.51266,1.0,2.0,1420.0,6.25,250000.0,South
WV,Moundsville,Seventh Street,26041,39.918407,-80.7306,3.0,1.0,1012.0,6240.0,110000.0,South
WV,Milton,Florida St,25541,38.440067,-82.13294,4.0,2.0,2432.0,0.2899999999999636,235900.0,South
WV,Wheeling,Maple Ln,26003,40.031162,-80.683975,4.0,3.0,2560.0,0.4600000000000364,372000.0,South
WV,Bunker Hill,Ford Cir,25413,39.34487,-78.018,5.0,3.0,1426.0,7758.0,299000.0,South
WV,Squire,Rocket Boys Dr,24884,37.226154,-81.59269,3.0,2.0,2268.0,8712.0,64000.0,South
WV,Clay,Triplett Ridge Rd,25043,38.477154,-81.04663,3.0,2.0,1792.0,73.01999999999998,469900.0,South
WV,Morgantown,Grafton Rd,26508,39.593464,-79.952156,3.0,1.0,936.0,1.099999999999909,109000.0,South
WV,Shepherdstown,B,25443,39.440212,-77.83604,4.0,4.0,2306.0,1.0,599999.0,South
WV,Grantsville,Vineyard Ln,26147,38.92509,-81.103386,3.0,1.0,1712.0,26.659999999999854,199900.0,South
WV,Hinton,Judson Rd,25951,37.66059,-80.75998,3.0,2.0,1770.8,51.90000000000009,340000.0,South
WV,Saint Marys,Pike Rd,26170,39.372547,-81.16144,4.0,2.0,1861.0,2.5399999999999636,149000.0,South
WV,Bloomery,Cabin Run Rd,26817,39.37835,-78.37905,3.2,1.8,1979.6,5.0,38800.0,South
WV,Elkins,Cravens Run Rd,26241,38.94998,-79.82388,4.0,1.0,1344.0,35.5,189900.0,South
WV,Hillsboro,Shawnee Dr,24946,38.18061,-80.18517,3.0,1.0,1297.4,4.0,119900.0,South
WV,Beckley,Canterbury Dr,25801,37.796635,-81.17636,2.0,2.0,1804.0,0.5100000000002183,130000.0,South
WV,Martinsburg,Eagle School Rd,25404,39.48154,-77.94421,3.0,2.0,1396.0,0.2609274563819781,309900.0,South
WV,Beckley,Larew Ave,25801,37.771004,-81.16232,3.0,2.0,1137.0,7405.2,49900.0,South
WV,Spencer,Charleston Rd,25276,38.78799,-81.3559,4.0,2.0,2160.0,2.2600000000002183,139900.0,South
WV,Augusta,Sleepy Meadows Dr,26704,39.318882,-78.57798,3.0,2.0,1493.0,2.0450000000000728,265000.0,South
WV,Petersburg,N Fork Hwy,26847,39.004284,-79.175896,3.0,2.0,1568.0,1.3699999999998909,309000.0,South
WV,Romney,E Main St,26757,39.34136,-78.75378,3.0,3.0,2057.0,0.5666896235079548,149000.0,South
WV,Nitro,Washington Ave,25143,38.40566,-81.84508,3.0,2.0,1352.0,3920.4,59900.0,South
WV,Charleston,Kanawha Ave SE,25304,38.32522,-81.58099,3.0,4.0,4292.0,0.2800000000002001,619000.0,South
WV,Shady Spring,Deatra Dr,25918,37.69695,-81.0861,3.0,2.0,1100.0,0.38000000000010914,149900.0,South
WV,Buckhannon,Little Sand Run Rd,26201,38.967358,-80.20872,2.0,1.0,840.0,0.4899999999997817,180000.0,South
WV,Tanner,Bull Fork Rd,26137,39.020126,-80.95543,2.0,2.0,1456.0,17.389999999999873,195000.0,South
WV,Shepherdstown,C,25443,39.439663,-77.83616,4.0,4.0,2306.0,1.5799999999999272,599999.0,South
WV,Foster,Caramel Ln,25081,38.08389,-81.77483,3.0,1.0,1344.0,1917.3760000000002,169900.0,South
WV,Summersville,Devol St,26651,38.28732,-80.84503,3.0,2.0,1344.0,1.0,135000.0,South
WV,Vienna,47th St,26105,39.336494,-81.53856,2.0,2.0,1156.0,7492.32,175000.0,South
WV,Beckley,Skyview Dr,25801,37.823093,-81.21949,4.0,3.0,2031.0,0.38000000000010914,225000.0,South
WV,Fairmont,Samantha Dr,26554,39.513996,-80.11123,4.0,2.0,2020.0,1.2179999999998472,429000.0,South
WV,Beckley,Ellison Ave,25801,37.773544,-81.200424,3.0,1.0,1204.0,0.40863177226810876,50000.0,South
WV,Ona,Blue Sulphur Rd,25545,38.466568,-82.27783,2.0,2.0,1600.0,16.070000000000164,114800.0,South
WV,South Charleston,Scarberry Ln,25309,38.33124,-81.75563,2.0,1.0,1257.0,0.900000000000091,29999.0,South
WV,Rock Cave,Salem Ridge Rd,26234,38.801235,-80.31617,3.0,3.0,1700.0,2.4209999999998217,235000.0,South
WV,Terra Alta,Rhododendron Dr,26764,39.47556,-79.50643,2.0,2.0,1308.0,0.38000000000010914,224000.0,South
WV,Harpers Ferry,W Washington St,25425,39.286194,-77.86871,3.0,3.0,1736.0,3847.0,325000.0,South
WV,Elkview,Quick Rd,25071,38.39146,-81.46374,3.0,2.0,1104.0,0.3400000000001455,80000.0,South
WV,Shepherdstown,Maddex Farm Dr,25443,39.43765,-77.81913,4.0,4.0,2532.0,9997.0,438000.0,South
WV,Wheeling,Hawthorne Ct,26003,40.083084,-80.69483,7.0,7.0,4938.0,13.097598163452403,325000.0,South
WV,Harts,McClellan Hwy,25524,38.016064,-82.086494,3.0,2.0,1816.0,1.8400000000001455,160000.0,South
WV,Augusta,Matthews Dr,26704,39.24744,-78.62456,4.0,3.0,3160.0,6.0300000000002,375000.0,South
WV,Beckley,.5 Scott Ave,25801,37.786148,-81.17829,2.0,1.0,850.0,0.25,34900.0,South
WV,South Charleston,Spring Hill Ave,25309,38.346706,-81.72046,2.0,1.0,2748.0,1.0,180000.0,South
WV,Worthington,NE Hood Ave,26591,39.426826,-80.277435,3.0,2.0,1680.0,2.2399999999997817,280000.0,South
WV,Fairmont,Hallhurst Rd,26554,39.473545,-80.1856,4.0,3.0,3210.0,7736.256,325000.0,South
WV,Bridgeport,Faris Ave,26330,39.284542,-80.26134,3.0,1.0,912.0,6186.0,154900.0,South
WV,Cabins,N Fork Hwy,26855,38.98696,-79.22633,3.0,2.0,1120.0,0.6399999999998727,279000.0,South
WV,Ashford,Lower Whiteoak Rd,25009,38.1794,-81.7258,3.0,1.0,922.4000000000001,0.5,18900.0,South
WV,Sod,Midway Rd,25564,38.24993,-81.8738,2.0,1.0,732.0,1.0,109900.0,South
AK,Wasilla,Taffy Cir,99654,61.533855,-149.51038,5.0,2.0,2409.0,1.0199999999999818,558000.0,West
AK,Soldotna,Sierra Heights St,99669,60.487514,-151.107,3.0,3.0,1578.0,0.42000000000007276,359900.0,West
AK,Anchorage,Sandy Cir,99507,61.14716,-149.81871,4.0,3.0,2153.0,6969.6,475000.0,West
AK,Wasilla,S Twilight Dr,99623,61.474842,-149.74196,3.0,2.0,1230.0,0.9200000000000728,320000.0,West
AK,Anchorage,E 4th Ave,99504,61.218266,-149.73889,1.0,1.0,500.0,0.5700000000001637,129000.0,West
AK,Anchorage,George Bell Cir,99515,61.095856,-149.85063,4.0,3.0,3031.0,0.40000000000009095,677000.0,West
AK,Anchorage,W 46th Ave,99517,61.17928,-149.92183,4.0,3.0,2022.0,6969.6,485000.0,West
AK,Fairbanks,September Ct,99709,64.94744,-147.86285,1.9999999999999998,2.0,1450.0,2.800000000000182,469900.0,West
AK,Chugiak,Jasmine Rd,99567,61.394936,-149.44946,1.9999999999999998,1.0,1008.0,1.6199999999998909,325000.0,West
AK,Wasilla,N Overview Dr,99623,61.627693,-149.58012,3.0,3.0,1592.0,2.25,414000.0,West
AK,Anchorage,Atkinson Dr,99504,61.208008,-149.76546,1.9999999999999998,1.0,720.0,5662.8,270000.0,West
AK,Kenai,Woodwill Dr,99611,60.528744,-151.128,4.0,2.0,1572.0,0.9699999999997999,325000.0,West
AK,Chugiak,Birchtree St,99567,61.37933,-149.53429,3.0,2.0,1860.0,1.550000000000182,649900.0,West
AK,North Pole,Four D Ct,99705,64.76754,-147.32072,3.0,2.0,1744.0,0.900000000000091,224900.0,West
AK,Fairbanks,Pickering Dr,99709,64.8012,-147.97546,3.0,2.0,1200.0,1.900000000000091,319900.0,West
AK,Anchorage,Jefferson Ave,99517,61.183887,-149.9138,4.0,2.0,1344.0,9583.2,290000.0,West
AK,Fairbanks,Craft Ave,99709,64.81095,-147.97069,4.0,4.0,4000.0,1.900000000000091,839000.0,West
AK,Anchorage,Norm Dr,99507,61.163013,-149.82256,1.9999999999999998,1.0,1040.0,3920.4,249900.0,West
AK,Anchorage,Leary Bay Cir,99515,61.112778,-149.92422,4.0,3.0,2300.0,8276.4,659000.0,West
AK,Wasilla,N Intuition Dr,99654,61.614597,-149.48586,3.0,2.0,1650.0,1.2800000000002,415000.0,West
AK,Eagle River,Terrace Ln,99577,61.352028,-149.55296,3.0,3.0,2901.0,0.75,489850.0,West
AK,Palmer,E Constitution Dr,99645,61.489376,-149.11653,3.0,1.0,1058.0,0.5,289000.0,West
AK,Anchorage,Twining Dr,99504,61.20605,-149.77574,1.9999999999999998,1.0,884.0,5662.8,285000.0,West
AK,Palmer,E Spring Creek Cir,99645,61.612583,-149.21748,4.0,3.0,2250.0,0.4600000000000364,585000.0,West
AK,Wasilla,W Sunday Cir,99654,61.601414,-149.50266,4.0,3.0,2404.0,0.9200000000000728,490000.0,West
AK,Willow,N Michigan St,99688,61.73482,-150.10092,3.0,2.0,1204.0,1.3099999999999454,185000.0,West
AK,Chugiak,Tundra Rose Ave,99567,61.410095,-149.45197,1.9999999999999998,1.0,952.0,6969.6,114900.0,West
AK,Homer,Sterling Hwy,99603,59.643574,-151.57913,1.0,1.0,364.0,1.0,189000.0,West
AK,Fairbanks,Chinook Dr,99709,64.85694,-147.79355,3.0,2.0,2092.0,6800.0,275000.0,West
AK,Delta Junction,Richardson Hwy,99737,63.94355,-145.7706,4.0,3.0,3096.0,0.40000000000009095,290000.0,West
AK,Fairbanks,Laurene St,99701,64.83564,-147.72346,1.9999999999999998,1.0,1350.0,7500.0,100000.0,West
AK,Ketchikan,Summit Ter,99901,55.34778,-131.64871,3.0,2.0,1822.0,0.5222222222223536,577000.0,West
AK,Juneau,Fritz Cove Rd,99801,58.363663,-134.64055,3.0,2.0,1501.0,0.28829201101916624,556000.0,West
AK,Wasilla,W Garten Dr,99623,61.560936,-149.71873,5.0,4.0,3417.0,1.2399999999997817,700000.0,West
AK,North Pole,Ron Cir,99705,64.73084,-147.27373,3.0,2.0,2072.0,1.0219999999999345,375000.0,West
AK,Anchorage,Red Leaf Cir,99504,61.22207,-149.72078,3.0,2.0,1188.0,3920.4,225000.0,West
AK,Eagle River,Stonehill Dr,99577,61.28956,-149.53476,4.0,4.0,3471.0,1.1100000000001273,625000.0,West
AK,Wasilla,E Vision View Dr,99654,61.54586,-149.397,7.0,6.0,6538.0,2.0,1200000.0,West
AK,Wasilla,W Bruns Dr,99623,61.56693,-149.62729,3.0,2.0,1415.0,0.9200000000000728,354000.0,West
AK,Fairbanks,Slater Dr,99701,64.84053,-147.69493,3.0,3.0,1550.0,8712.0,405000.0,West
AK,Fairbanks,N Kobuk Ave,99709,64.83514,-147.7887,3.0,2.0,1344.0,6480.0,315000.0,West
AK,Anchorage,Richmond Ave,99508,61.224796,-149.82109,3.0,2.0,1258.0,6534.0,186000.0,West
AK,Fairbanks,Red Fox Dr,99709,64.89696,-147.80653,3.0,2.0,2224.0,4.900000000000091,429900.0,West
AK,Anchor Point,Seaward Ave,99556,59.767857,-151.8613,5.0,4.0,4322.0,4.119999999999891,1975000.0,West
AK,Wasilla,E Wolverine Ave,99654,61.61975,-149.30283,1.9999999999999998,2.0,994.0,0.9899999999997817,300000.0,West
AK,North Pole,Tracy Ave,99705,64.80241,-147.44412,3.0,1.0,1212.0,1.0,202000.0,West
AK,Skwentna,Road Whiskey Ln,99667,61.96592,-151.18723,5.0,3.0,2364.0,93.13000000000011,280000.0,West
AK,Fairbanks,Gruening Way,99712,64.8643,-147.67043,4.0,3.0,2016.0,1.0,379900.0,West
AK,North Pole,Nulato Dr,99705,64.75472,-147.2877,3.0,2.0,2291.0,1.8949999999999818,367900.0,West
AK,North Pole,E 7th Ave,99705,64.749,-147.34549,3.0,2.0,1178.0,7200.0,120000.0,West
AK,Fairbanks,Red Berry Rd,99709,64.94929,-147.84753,1.9999999999999998,1.0,1650.0,1.8859999999999673,274900.0,West
